"category","month","year","date","count"
"It's My Park","Aug",2018,Aug 2018,46
"It's My Park","Sep",2013,Sep 2013,5
"It's My Park","Sep",2014,Sep 2014,9
"It's My Park","Sep",2015,Sep 2015,33
"It's My Park","Sep",2016,Sep 2016,40
"It's My Park","Sep",2017,Sep 2017,63
"It's My Park","Sep",2018,Sep 2018,50
"It's My Park","Oct",2013,Oct 2013,92
"It's My Park","Oct",2014,Oct 2014,132
"It's My Park","Oct",2015,Oct 2015,123
"It's My Park","Oct",2016,Oct 2016,129
"It's My Park","Oct",2017,Oct 2017,138
"It's My Park","Oct",2018,Oct 2018,117
"It's My Park","Nov",2013,Nov 2013,10
"It's My Park","Nov",2014,Nov 2014,13
"It's My Park","Nov",2015,Nov 2015,31
"It's My Park","Nov",2016,Nov 2016,34
"It's My Park","Nov",2017,Nov 2017,70
"It's My Park","Nov",2018,Nov 2018,43
"It's My Park","Dec",2014,Dec 2014,2
"It's My Park","Dec",2015,Dec 2015,16
"It's My Park","Dec",2016,Dec 2016,4
"It's My Park","Dec",2017,Dec 2017,29
"It's My Park",NA,NA,NA,933
"Kayaking and Canoeing","Feb",2018,Feb 2018,1
"Kayaking and Canoeing","Apr",2013,Apr 2013,1
"Kayaking and Canoeing","Apr",2015,Apr 2015,2
"Kayaking and Canoeing","Apr",2016,Apr 2016,1
"Kayaking and Canoeing","Apr",2017,Apr 2017,12
"Kayaking and Canoeing","Apr",2018,Apr 2018,3
"Kayaking and Canoeing","May",2013,May 2013,3
"Kayaking and Canoeing","May",2014,May 2014,5
"Kayaking and Canoeing","May",2015,May 2015,9
"Kayaking and Canoeing","May",2016,May 2016,11
"Kayaking and Canoeing","May",2017,May 2017,18
"Kayaking and Canoeing","May",2018,May 2018,12
"Kayaking and Canoeing","Jun",2013,Jun 2013,15
"Kayaking and Canoeing","Jun",2014,Jun 2014,16
"Kayaking and Canoeing","Jun",2015,Jun 2015,15
"Kayaking and Canoeing","Jun",2016,Jun 2016,31
"Kayaking and Canoeing","Jun",2017,Jun 2017,62
"Kayaking and Canoeing","Jun",2018,Jun 2018,30
"Kayaking and Canoeing","Jul",2013,Jul 2013,32
"Kayaking and Canoeing","Jul",2014,Jul 2014,23
"Kayaking and Canoeing","Jul",2015,Jul 2015,24
"Kayaking and Canoeing","Jul",2016,Jul 2016,36
"Kayaking and Canoeing","Jul",2017,Jul 2017,75
"Kayaking and Canoeing","Jul",2018,Jul 2018,23
"Kayaking and Canoeing","Aug",2013,Aug 2013,27
"Kayaking and Canoeing","Aug",2014,Aug 2014,21
"Kayaking and Canoeing","Aug",2015,Aug 2015,22
"Kayaking and Canoeing","Aug",2016,Aug 2016,27
"Kayaking and Canoeing","Aug",2017,Aug 2017,61
"Kayaking and Canoeing","Aug",2018,Aug 2018,23
"Kayaking and Canoeing","Sep",2013,Sep 2013,12
"Kayaking and Canoeing","Sep",2014,Sep 2014,2
"Kayaking and Canoeing","Sep",2015,Sep 2015,5
"Kayaking and Canoeing","Sep",2016,Sep 2016,15
"Kayaking and Canoeing","Sep",2017,Sep 2017,10
"Kayaking and Canoeing","Sep",2018,Sep 2018,17
"Kayaking and Canoeing","Oct",2014,Oct 2014,1
"Kayaking and Canoeing","Oct",2015,Oct 2015,5
"Kayaking and Canoeing","Oct",2016,Oct 2016,2
"Kayaking and Canoeing","Oct",2017,Oct 2017,7
"Kayaking and Canoeing","Oct",2018,Oct 2018,6
"Kayaking and Canoeing","Nov",2015,Nov 2015,5
"Kayaking and Canoeing","Nov",2017,Nov 2017,2
"Kayaking and Canoeing","Nov",2018,Nov 2018,1
"Kayaking and Canoeing",NA,NA,NA,146
"Kids Week","Feb",2014,Feb 2014,37
"Kids Week","Feb",2015,Feb 2015,27
"Kids Week","Feb",2016,Feb 2016,36
"Kids Week","Feb",2017,Feb 2017,27
"Kids Week","Feb",2018,Feb 2018,27
"Kids Week","Mar",2013,Mar 2013,16
"Kids Week","Apr",2014,Apr 2014,40
"Kids Week","Apr",2015,Apr 2015,31
"Kids Week","Apr",2016,Apr 2016,31
"Kids Week","Apr",2017,Apr 2017,25
"Kids Week","Apr",2018,Apr 2018,31
"Kids Week","Aug",2017,Aug 2017,9
"Kids Week",NA,NA,NA,4
"Learn To Ride","Mar",2016,Mar 2016,1
"Learn To Ride","Apr",2013,Apr 2013,2
"Learn To Ride","Apr",2014,Apr 2014,1
"Learn To Ride","Apr",2015,Apr 2015,1
"Learn To Ride","Apr",2016,Apr 2016,1
"Learn To Ride","Apr",2018,Apr 2018,1
"Learn To Ride","May",2013,May 2013,15
"Learn To Ride","May",2014,May 2014,17
"Learn To Ride","May",2015,May 2015,16
"Learn To Ride","May",2016,May 2016,16
"Learn To Ride","May",2017,May 2017,6
"Learn To Ride","May",2018,May 2018,16
"Learn To Ride","Jun",2013,Jun 2013,2
"Learn To Ride","Jun",2014,Jun 2014,1
"Learn To Ride","Jun",2015,Jun 2015,2
"Learn To Ride","Jun",2016,Jun 2016,7
"Learn To Ride","Jun",2017,Jun 2017,3
"Learn To Ride","Jun",2018,Jun 2018,4
"Learn To Ride","Jul",2015,Jul 2015,4
"Learn To Ride","Jul",2016,Jul 2016,12
"Learn To Ride","Jul",2017,Jul 2017,1
"Learn To Ride","Jul",2018,Jul 2018,4
"Learn To Ride","Aug",2013,Aug 2013,1
"Learn To Ride","Aug",2015,Aug 2015,12
"Learn To Ride","Aug",2016,Aug 2016,5
"Learn To Ride","Aug",2018,Aug 2018,2
"Learn To Ride","Sep",2013,Sep 2013,1
"Learn To Ride","Sep",2014,Sep 2014,1
"Learn To Ride","Sep",2015,Sep 2015,14
"Learn To Ride","Sep",2018,Sep 2018,1
"Learn To Ride","Oct",2015,Oct 2015,6
"Learn To Ride","Nov",2013,Nov 2013,1
"Learn To Ride","Nov",2015,Nov 2015,1
"Learn To Ride",NA,NA,NA,20
"LGBTQ Pride Month","Jun",2013,Jun 2013,7
"LGBTQ Pride Month","Jun",2014,Jun 2014,3
"LGBTQ Pride Month","Jun",2015,Jun 2015,1
"LGBTQ Pride Month","Jun",2016,Jun 2016,9
"LGBTQ Pride Month","Jun",2017,Jun 2017,14
"LGBTQ Pride Month","Jun",2018,Jun 2018,12
"LGBTQ Pride Month","Jul",2014,Jul 2014,1
"LGBTQ Pride Month","Jul",2017,Jul 2017,2
"LGBTQ Pride Month","Aug",2014,Aug 2014,1
"LGBTQ Pride Month",NA,NA,NA,4
"Living With Deer in New York City","Jan",2016,Jan 2016,1
"Living With Deer in New York City","Feb",2016,Feb 2016,1
"Living With Deer in New York City","Mar",2016,Mar 2016,1
"Living With Deer in New York City","Jul",2016,Jul 2016,1
"Living With Deer in New York City","Aug",2016,Aug 2016,2
"Living With Deer in New York City","Sep",2016,Sep 2016,1
"Living With Deer in New York City","Nov",2016,Nov 2016,1
"Living With Deer in New York City","Nov",2018,Nov 2018,1
"Living With Deer in New York City","Dec",2015,Dec 2015,1
"Living With Deer in New York City",NA,NA,NA,89
"Lunar New Year","Jan",2017,Jan 2017,2
"Lunar New Year","Feb",2015,Feb 2015,12
"Lunar New Year","Feb",2016,Feb 2016,13
"Lunar New Year","Feb",2017,Feb 2017,5
"Lunar New Year","Feb",2018,Feb 2018,9
"Lunar New Year","Mar",2015,Mar 2015,1
"Markets","Jan",2014,Jan 2014,5
"Markets","Jan",2015,Jan 2015,10
"Markets","Feb",2014,Feb 2014,4
"Markets","Feb",2015,Feb 2015,4
"Markets","Feb",2016,Feb 2016,3
"Markets","Mar",2014,Mar 2014,6
"Markets","Mar",2015,Mar 2015,4
"Markets","Mar",2016,Mar 2016,4
"Markets","Apr",2013,Apr 2013,1
"Markets","Apr",2014,Apr 2014,4
"Markets","Apr",2015,Apr 2015,5
"Markets","Apr",2016,Apr 2016,6
"Markets","Apr",2017,Apr 2017,2
"Markets","May",2013,May 2013,20
"Markets","May",2014,May 2014,6
"Markets","May",2015,May 2015,10
"Markets","May",2016,May 2016,5
"Markets","May",2017,May 2017,1
"Markets","May",2018,May 2018,1
"Markets","Jun",2013,Jun 2013,7
"Markets","Jun",2014,Jun 2014,7
"Markets","Jun",2015,Jun 2015,14
"Markets","Jun",2016,Jun 2016,13
"Markets","Jun",2017,Jun 2017,8
